id,tipo,ambiente,area_m2,configuracao,acabamento,descricao,origem
466,Apto,Integração ambientes,40.0,3Q+2B,Luxo,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",base
467,Apto,Integração ambientes,56.0,3Q+2B,Médio,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
468,Apto,Integração ambientes,56.0,3Q+2B,Luxo,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
469,Apto,Integração ambientes,28.0,3Q+2B,Médio,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
470,Apto,Integração ambientes,28.0,3Q+2B,Luxo,"Demolição de parede divisória (com ART), unificação de pisos, recomposição de instalações, forro e iluminação integrada",expandido
471,Apto,Dormitório + closet,25.0,3Q+2B,Médio,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
472,Apto,Dormitório + closet,25.0,3Q+2B,Luxo,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
473,Apto,Dormitório + closet,18.0,3Q+2B,Médio,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
474,Apto,Dormitório + closet,18.0,3Q+2B,Luxo,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",base
475,Apto,Dormitório + closet,14,3Q+2B,Médio,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
476,Apto,Dormitório + closet,14,3Q+2B,Luxo,"Quarto com closet aberto: piso único, nichos em drywall, iluminação setorizada por zonas, espelho de parede e cortineiro motorizado",expandido
477,Apto,Banheiro + closet,10,3Q+2B,Médio,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
478,Apto,Banheiro + closet,10,3Q+2B,Luxo,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
479,Apto,Banheiro + closet,20.0,3Q+2B,Médio,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
480,Apto,Banheiro + closet,20.0,3Q+2B,Luxo,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
481,Apto,Banheiro + closet,14.0,3Q+2B,Médio,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",expandido
482,Apto,Banheiro + closet,14.0,3Q+2B,Luxo,"Suíte integrada: banheiro visible (bancada dentro do quarto), box de vidro, iluminação cênica e armários como divisória",base
483,Casa,Piscina,25.0,3Q+2B,Médio,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
484,Casa,Piscina,25.0,3Q+2B,Luxo,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",base
485,Casa,Piscina,18.0,3Q+2B,Médio,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
486,Casa,Piscina,18.0,3Q+2B,Luxo,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
487,Casa,Piscina,35.0,3Q+2B,Médio,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
488,Casa,Piscina,35.0,3Q+2B,Luxo,"Reforma de piscina: troca de revestimento (pastilha ou vinil), revisão de bombas/filtros, iluminação subaquática, deck perimetral e paisagismo",expandido
489,Casa,Edícula,20.0,3Q+2B,Popular,"Edícula multiuso: pintura, piso, pontos elétricos, banheiro externo simples, bancada de apoio e iluminação",expandido
490,Casa,Edícula,20.0,3Q+2B,Médio,"Edícula multiuso: pintura, piso, pontos elétricos, banheiro externo simples, bancada de apoio e iluminação",base
491,Casa,Edícula,28.0,3Q+2B,Popular,"Edícula multiuso: pintura, piso, pontos elétricos, banheiro externo simples, bancada de apoio e iluminação",expandido
492,Casa,Edícula,28.0,3Q+2B,Médio,"Edícula multiuso: pintura, piso, pontos elétricos, banheiro externo simples, bancada de apoio e iluminação",expandido
493,Casa,Edícula,15,3Q+2B,Popular,"Edícula multiuso: pintura, piso, pontos elétricos, banheiro externo simples, bancada de apoio e iluminação",expandido
494,Casa,Edícula,15,3Q+2B,Médio,"Edícula multiuso: pintura, piso, pontos elétricos, banheiro externo simples, bancada de apoio e iluminação",expandido
495,Casa,Edícula,42.0,4Q+3B,Médio,"Edícula premium: banheiro completo, mini cozinha, espaço de estar, ar-condicionado e acabamento similar à casa principal",expandido
496,Casa,Edícula,42.0,4Q+3B,Luxo,"Edícula premium: banheiro completo, mini cozinha, espaço de estar, ar-condicionado e acabamento similar à casa principal",expandido
497,Casa,Edícula,21.0,4Q+3B,Médio,"Edícula premium: banheiro completo, mini cozinha, espaço de estar, ar-condicionado e acabamento similar à casa principal",expandido
498,Casa,Edícula,21.0,4Q+3B,Luxo,"Edícula premium: banheiro completo, mini cozinha, espaço de estar, ar-condicionado e acabamento similar à casa principal",expandido
499,Casa,Edícula,30.0,4Q+3B,Médio,"Edícula premium: banheiro completo, mini cozinha, espaço de estar, ar-condicionado e acabamento similar à casa principal",expandido
500,Casa,Edícula,30.0,4Q+3B,Luxo,"Edícula premium: banheiro completo, mini cozinha, espaço de estar, ar-condicionado e acabamento similar à casa principal",base
501,Apto,Corredor + hall,8.0,3Q+2B,Popular,"Hall de entrada: piso diferenciado, iluminação de recepção, espelho, painel decorativo e ponto de ar-condicionado (se entrada grande)",expandido
502,Apto,Corredor + hall,8.0,3Q+2B,Médio,"Hall de entrada: piso diferenciado, iluminação de recepção, espelho, painel decorativo e ponto de ar-condicionado (se entrada grande)",expandido
503,Apto,Corredor + hall,17.0,3Q+2B,Popular,"Hall de entrada: piso diferenciado, iluminação de recepção, espelho, painel decorativo e ponto de ar-condicionado (se entrada grande)",expandido
504,Apto,Corredor + hall,17.0,3Q+2B,Médio,"Hall de entrada: piso diferenciado, iluminação de recepção, espelho, painel decorativo e ponto de ar-condicionado (se entrada grande)",expandido
505,Apto,Corredor + hall,12.0,3Q+2B,Popular,"Hall de entrada: piso diferenciado, iluminação de recepção, espelho, painel decorativo e ponto de ar-condicionado (se entrada grande)",expandido
506,Apto,Corredor + hall,12.0,3Q+2B,Médio,"Hall de entrada: piso diferenciado, iluminação de recepção, espelho, painel decorativo e ponto de ar-condicionado (se entrada grande)",base
507,Casa,Corredor + hall,25,4Q+3B,Médio,"Hall de entrada duplo: piso em mármore ou porcelanato diferenciado, lustre ou pendente, nichos, painel e iluminação de destaque",expandido
508,Casa,Corredor + hall,25,4Q+3B,Luxo,"Hall de entrada duplo: piso em mármore ou porcelanato diferenciado, lustre ou pendente, nichos, painel e iluminação de destaque",expandido
509,Casa,Corredor + hall,18.0,4Q+3B,Médio,"Hall de entrada duplo: piso em mármore ou porcelanato diferenciado, lustre ou pendente, nichos, painel e iluminação de destaque",expandido
510,Casa,Corredor + hall,18.0,4Q+3B,Luxo,"Hall de entrada duplo: piso em mármore ou porcelanato diferenciado, lustre ou pendente, nichos, painel e iluminação de destaque",base
511,Casa,Corredor + hall,13.0,4Q+3B,Médio,"Hall de entrada duplo: piso em mármore ou porcelanato diferenciado, lustre ou pendente, nichos, painel e iluminação de destaque",expandido
512,Casa,Corredor + hall,13.0,4Q+3B,Luxo,"Hall de entrada duplo: piso em mármore ou porcelanato diferenciado, lustre ou pendente, nichos, painel e iluminação de destaque",expandido
513,Apto,Despensa,3.0,3Q+2B,Popular,"Despensa organizada: prateleiras reguláveis em aço, iluminação interna, piso lavável e ventilação básica",expandido
514,Apto,Despensa,3.0,3Q+2B,Médio,"Despensa organizada: prateleiras reguláveis em aço, iluminação interna, piso lavável e ventilação básica",expandido
515,Apto,Despensa,4.0,3Q+2B,Popular,"Despensa organizada: prateleiras reguláveis em aço, iluminação interna, piso lavável e ventilação básica",expandido
516,Apto,Despensa,4.0,3Q+2B,Médio,"Despensa organizada: prateleiras reguláveis em aço, iluminação interna, piso lavável e ventilação básica",base
517,Apto,Despensa,6.0,3Q+2B,Popular,"Despensa organizada: prateleiras reguláveis em aço, iluminação interna, piso lavável e ventilação básica",expandido
518,Apto,Despensa,6.0,3Q+2B,Médio,"Despensa organizada: prateleiras reguláveis em aço, iluminação interna, piso lavável e ventilação básica",expandido
519,Casa,Despensa/adega,8.0,4Q+3B,Médio,"Adega climatizada: ar-condicionado de adega, prateleiras para garrafas, iluminação LED fria, piso antiderrapante e porta com vedação",expandido
520,Casa,Despensa/adega,8.0,4Q+3B,Luxo,"Adega climatizada: ar-condicionado de adega, prateleiras para garrafas, iluminação LED fria, piso antiderrapante e porta com vedação",base
521,Casa,Despensa/adega,11.0,4Q+3B,Médio,"Adega climatizada: ar-condicionado de adega, prateleiras para garrafas, iluminação LED fria, piso antiderrapante e porta com vedação",expandido
522,Casa,Despensa/adega,11.0,4Q+3B,Luxo,"Adega climatizada: ar-condicionado de adega, prateleiras para garrafas, iluminação LED fria, piso antiderrapante e porta com vedação",expandido
523,Casa,Despensa/adega,6.0,4Q+3B,Médio,"Adega climatizada: ar-condicionado de adega, prateleiras para garrafas, iluminação LED fria, piso antiderrapante e porta com vedação",expandido
524,Casa,Despensa/adega,6.0,4Q+3B,Luxo,"Adega climatizada: ar-condicionado de adega, prateleiras para garrafas, iluminação LED fria, piso antiderrapante e porta com vedação",expandido
525,Apto,Área técnica,2.0,3Q+2B,Popular,"Shaft organizado: acesso facilitado, identificação de registros, tubulação aparente revisada e pequenos reparos",expandido
526,Apto,Área técnica,2.0,3Q+2B,Médio,"Shaft organizado: acesso facilitado, identificação de registros, tubulação aparente revisada e pequenos reparos",expandido
527,Apto,Área técnica,3.0,3Q+2B,Popular,"Shaft organizado: acesso facilitado, identificação de registros, tubulação aparente revisada e pequenos reparos",expandido
528,Apto,Área técnica,3.0,3Q+2B,Médio,"Shaft organizado: acesso facilitado, identificação de registros, tubulação aparente revisada e pequenos reparos",base
529,Apto,Área técnica,4.0,3Q+2B,Popular,"Shaft organizado: acesso facilitado, identificação de registros, tubulação aparente revisada e pequenos reparos",expandido
530,Apto,Área técnica,4.0,3Q+2B,Médio,"Shaft organizado: acesso facilitado, identificação de registros, tubulação aparente revisada e pequenos reparos",expandido
531,Casa,Casa de máquinas,8.0,3Q+2B,Popular,"Casa de máquinas de piscina: organização, revisão de bombas, troca de selos, iluminação, ventilação e piso resistente",expandido
532,Casa,Casa de máquinas,8.0,3Q+2B,Médio,"Casa de máquinas de piscina: organização, revisão de bombas, troca de selos, iluminação, ventilação e piso resistente",expandido
533,Casa,Casa de máquinas,4.0,3Q+2B,Popular,"Casa de máquinas de piscina: organização, revisão de bombas, troca de selos, iluminação, ventilação e piso resistente",expandido
534,Casa,Casa de máquinas,4.0,3Q+2B,Médio,"Casa de máquinas de piscina: organização, revisão de bombas, troca de selos, iluminação, ventilação e piso resistente",expandido
535,Casa,Casa de máquinas,6.0,3Q+2B,Popular,"Casa de máquinas de piscina: organização, revisão de bombas, troca de selos, iluminação, ventilação e piso resistente",expandido
536,Casa,Casa de máquinas,6.0,3Q+2B,Médio,"Casa de máquinas de piscina: organização, revisão de bombas, troca de selos, iluminação, ventilação e piso resistente",base
537,Apto,Pintura completa,50.0,2Q+1B,Popular,"Pintura profissional: proteção, preparo de superfícies, massa corrida, selador, 2-3 demãos de tinta acrílica, portas e guarnições",base
538,Apto,Pintura completa,35.0,2Q+1B,Popular,"Pintura profissional: proteção, preparo de superfícies, massa corrida, selador, 2-3 demãos de tinta acrílica, portas e guarnições",expandido
539,Apto,Pintura completa,70.0,2Q+1B,Popular,"Pintura profissional: proteção, preparo de superfícies, massa corrida, selador, 2-3 demãos de tinta acrílica, portas e guarnições",expandido
540,Apto,Pintura completa,49.0,3Q+2B,Popular,"Pintura padrão alto: preparo completo, massa corrida em todas as superfícies, selador, tinta premium, paredes de destaque e recortes perfeitos",expandido
541,Apto,Pintura completa,49.0,3Q+2B,Médio,"Pintura padrão alto: preparo completo, massa corrida em todas as superfícies, selador, tinta premium, paredes de destaque e recortes perfeitos",expandido
542,Apto,Pintura completa,98.0,3Q+2B,Popular,"Pintura padrão alto: preparo completo, massa corrida em todas as superfícies, selador, tinta premium, paredes de destaque e recortes perfeitos",expandido
543,Apto,Pintura completa,98.0,3Q+2B,Médio,"Pintura padrão alto: preparo completo, massa corrida em todas as superfícies, selador, tinta premium, paredes de destaque e recortes perfeitos",expandido
544,Apto,Pintura completa,70.0,3Q+2B,Popular,"Pintura padrão alto: preparo completo, massa corrida em todas as superfícies, selador, tinta premium, paredes de destaque e recortes perfeitos",expandido
545,Apto,Pintura completa,70.0,3Q+2B,Médio,"Pintura padrão alto: preparo completo, massa corrida em todas as superfícies, selador, tinta premium, paredes de destaque e recortes perfeitos",base
546,Apto,Pintura completa,40.0,1Q+1B,Popular,"Pintura studio/kitnet: paredes e teto, preparo básico, tinta acrílica e acabamento em portas",base
547,Apto,Pintura completa,56.0,1Q+1B,Popular,"Pintura studio/kitnet: paredes e teto, preparo básico, tinta acrílica e acabamento em portas",expandido
548,Apto,Pintura completa,30,1Q+1B,Popular,"Pintura studio/kitnet: paredes e teto, preparo básico, tinta acrílica e acabamento em portas",expandido
549,Casa,Pintura interna,120.0,3Q+2B,Popular,"Pintura interna casa: paredes e tetos, preparo básico, tinta acrílica standard e acabamento de portas/guarnições",base
550,Casa,Pintura interna,84.0,3Q+2B,Popular,"Pintura interna casa: paredes e tetos, preparo básico, tinta acrílica standard e acabamento de portas/guarnições",expandido
551,Casa,Pintura interna,168.0,3Q+2B,Popular,"Pintura interna casa: paredes e tetos, preparo básico, tinta acrílica standard e acabamento de portas/guarnições",expandido
552,Casa,Pintura interna + externa,180.0,3Q+2B,Popular,"Pintura geral casa: tratamento de fissuras, impermeabilização de fachada, pintura interna/externa, portas, grades e muros",expandido
553,Casa,Pintura interna + externa,180.0,3Q+2B,Médio,"Pintura geral casa: tratamento de fissuras, impermeabilização de fachada, pintura interna/externa, portas, grades e muros",base
554,Casa,Pintura interna + externa,252.0,3Q+2B,Popular,"Pintura geral casa: tratamento de fissuras, impermeabilização de fachada, pintura interna/externa, portas, grades e muros",expandido
555,Casa,Pintura interna + externa,252.0,3Q+2B,Médio,"Pintura geral casa: tratamento de fissuras, impermeabilização de fachada, pintura interna/externa, portas, grades e muros",expandido
556,Casa,Pintura interna + externa,126.0,3Q+2B,Popular,"Pintura geral casa: tratamento de fissuras, impermeabilização de fachada, pintura interna/externa, portas, grades e muros",expandido
557,Casa,Pintura interna + externa,126.0,3Q+2B,Médio,"Pintura geral casa: tratamento de fissuras, impermeabilização de fachada, pintura interna/externa, portas, grades e muros",expandido
558,Casa,Pintura interna,56.0,2Q+1B,Popular,"Pintura casa simples: paredes e tetos internos, preparo básico e acabamento",expandido
559,Casa,Pintura interna,80.0,2Q+1B,Popular,"Pintura casa simples: paredes e tetos internos, preparo básico e acabamento",base
560,Casa,Pintura interna,112.0,2Q+1B,Popular,"Pintura casa simples: paredes e tetos internos, preparo básico e acabamento",expandido
561,Apto,Troca de pisos,40.0,2Q+1B,Popular,"Piso sobreposto: laminado ou vinílico clicado sobre piso existente (se nivelado), rodapé e perfis de transição",base
562,Apto,Troca de pisos,56.0,2Q+1B,Popular,"Piso sobreposto: laminado ou vinílico clicado sobre piso existente (se nivelado), rodapé e perfis de transição",expandido
563,Apto,Troca de pisos,30,2Q+1B,Popular,"Piso sobreposto: laminado ou vinílico clicado sobre piso existente (se nivelado), rodapé e perfis de transição",expandido
564,Apto,Troca de pisos,77.0,3Q+2B,Popular,"Piso com demolição: retirada do piso antigo, regularização/contrapiso, assentamento de porcelanato 60x60, rejunte e rodapé",expandido
565,Apto,Troca de pisos,77.0,3Q+2B,Médio,"Piso com demolição: retirada do piso antigo, regularização/contrapiso, assentamento de porcelanato 60x60, rejunte e rodapé",expandido
566,Apto,Troca de pisos,38.0,3Q+2B,Popular,"Piso com demolição: retirada do piso antigo, regularização/contrapiso, assentamento de porcelanato 60x60, rejunte e rodapé",expandido
567,Apto,Troca de pisos,38.0,3Q+2B,Médio,"Piso com demolição: retirada do piso antigo, regularização/contrapiso, assentamento de porcelanato 60x60, rejunte e rodapé",expandido
568,Apto,Troca de pisos,55.0,3Q+2B,Popular,"Piso com demolição: retirada do piso antigo, regularização/contrapiso, assentamento de porcelanato 60x60, rejunte e rodapé",expandido
569,Apto,Troca de pisos,55.0,3Q+2B,Médio,"Piso com demolição: retirada do piso antigo, regularização/contrapiso, assentamento de porcelanato 60x60, rejunte e rodapé",base
570,Apto,Troca de pisos,49.0,3Q+2B,Médio,"Piso porcelanato grande formato: demolição, nivelamento, porcelanato 1,20x2,40m com paginação, rejunte mínimo e rodapé embutido",expandido
571,Apto,Troca de pisos,49.0,3Q+2B,Luxo,"Piso porcelanato grande formato: demolição, nivelamento, porcelanato 1,20x2,40m com paginação, rejunte mínimo e rodapé embutido",expandido
572,Apto,Troca de pisos,98.0,3Q+2B,Médio,"Piso porcelanato grande formato: demolição, nivelamento, porcelanato 1,20x2,40m com paginação, rejunte mínimo e rodapé embutido",expandido
573,Apto,Troca de pisos,98.0,3Q+2B,Luxo,"Piso porcelanato grande formato: demolição, nivelamento, porcelanato 1,20x2,40m com paginação, rejunte mínimo e rodapé embutido",expandido
574,Apto,Troca de pisos,70.0,3Q+2B,Médio,"Piso porcelanato grande formato: demolição, nivelamento, porcelanato 1,20x2,40m com paginação, rejunte mínimo e rodapé embutido",expandido
575,Apto,Troca de pisos,70.0,3Q+2B,Luxo,"Piso porcelanato grande formato: demolição, nivelamento, porcelanato 1,20x2,40m com paginação, rejunte mínimo e rodapé embutido",base
576,Casa,Troca de pisos,140.0,2Q+1B,Popular,"Piso cerâmico padrão: demolição, contrapiso, cerâmica 45x45, rejunte e rodapés simples",expandido
577,Casa,Troca de pisos,100.0,2Q+1B,Popular,"Piso cerâmico padrão: demolição, contrapiso, cerâmica 45x45, rejunte e rodapés simples",base
578,Casa,Troca de pisos,70.0,2Q+1B,Popular,"Piso cerâmico padrão: demolição, contrapiso, cerâmica 45x45, rejunte e rodapés simples",expandido
579,Casa,Troca de pisos,200,3Q+2B,Popular,"Piso porcelanato casa: demolição, contrapiso, porcelanato 60x60 ou 80x80, rejunte, soleiras e rodapés",expandido
580,Casa,Troca de pisos,200,3Q+2B,Médio,"Piso porcelanato casa: demolição, contrapiso, porcelanato 60x60 ou 80x80, rejunte, soleiras e rodapés",expandido
581,Casa,Troca de pisos,105.0,3Q+2B,Popular,"Piso porcelanato casa: demolição, contrapiso, porcelanato 60x60 ou 80x80, rejunte, soleiras e rodapés",expandido
582,Casa,Troca de pisos,105.0,3Q+2B,Médio,"Piso porcelanato casa: demolição, contrapiso, porcelanato 60x60 ou 80x80, rejunte, soleiras e rodapés",expandido
583,Casa,Troca de pisos,150.0,3Q+2B,Popular,"Piso porcelanato casa: demolição, contrapiso, porcelanato 60x60 ou 80x80, rejunte, soleiras e rodapés",expandido
584,Casa,Troca de pisos,150.0,3Q+2B,Médio,"Piso porcelanato casa: demolição, contrapiso, porcelanato 60x60 ou 80x80, rejunte, soleiras e rodapés",base
585,Casa,Troca de pisos,200.0,4Q+3B,Médio,"Piso madeira maciça ou engenheirada: preparação de base, instalação flutuante ou colada, acabamento e manutenção",expandido
586,Casa,Troca de pisos,200.0,4Q+3B,Luxo,"Piso madeira maciça ou engenheirada: preparação de base, instalação flutuante ou colada, acabamento e manutenção",base
587,Casa,Troca de pisos,140.0,4Q+3B,Médio,"Piso madeira maciça ou engenheirada: preparação de base, instalação flutuante ou colada, acabamento e manutenção",expandido
588,Casa,Troca de pisos,140.0,4Q+3B,Luxo,"Piso madeira maciça ou engenheirada: preparação de base, instalação flutuante ou colada, acabamento e manutenção",expandido
589,Apto,Forro de gesso,49.0,2Q+1B,Popular,"Forro simples: rebaixo em gesso acartonado, tabicas, pontos de iluminação e pintura",expandido
590,Apto,Forro de gesso,35.0,2Q+1B,Popular,"Forro simples: rebaixo em gesso acartonado, tabicas, pontos de iluminação e pintura",base
591,Apto,Forro de gesso,30,2Q+1B,Popular,"Forro simples: rebaixo em gesso acartonado, tabicas, pontos de iluminação e pintura",expandido
592,Apto,Forro de gesso,50.0,3Q+2B,Popular,"Forro com iluminação: gesso acartonado com rasgos para LED, sancas, cortineiros e pintura",expandido
593,Apto,Forro de gesso,50.0,3Q+2B,Médio,"Forro com iluminação: gesso acartonado com rasgos para LED, sancas, cortineiros e pintura",base
594,Apto,Forro de gesso,35.0,3Q+2B,Popular,"Forro com iluminação: gesso acartonado com rasgos para LED, sancas, cortineiros e pintura",expandido
595,Apto,Forro de gesso,35.0,3Q+2B,Médio,"Forro com iluminação: gesso acartonado com rasgos para LED, sancas, cortineiros e pintura",expandido
596,Apto,Forro de gesso,70.0,3Q+2B,Popular,"Forro com iluminação: gesso acartonado com rasgos para LED, sancas, cortineiros e pintura",expandido
597,Apto,Forro de gesso,70.0,3Q+2B,Médio,"Forro com iluminação: gesso acartonado com rasgos para LED, sancas, cortineiros e pintura",expandido
598,Apto,Forro de gesso,49.0,3Q+2B,Médio,"Forro decorativo: molduras clássicas ou design contemporâneo, iluminação em múltiplas camadas, cortineiros motorizados e acabamento premium",expandido
599,Apto,Forro de gesso,49.0,3Q+2B,Luxo,"Forro decorativo: molduras clássicas ou design contemporâneo, iluminação em múltiplas camadas, cortineiros motorizados e acabamento premium",expandido
600,Apto,Forro de gesso,98.0,3Q+2B,Médio,"Forro decorativo: molduras clássicas ou design contemporâneo, iluminação em múltiplas camadas, cortineiros motorizados e acabamento premium",expandido
601,Apto,Forro de gesso,98.0,3Q+2B,Luxo,"Forro decorativo: molduras clássicas ou design contemporâneo, iluminação em múltiplas camadas, cortineiros motorizados e acabamento premium",expandido
602,Apto,Forro de gesso,70.0,3Q+2B,Luxo,"Forro decorativo: molduras clássicas ou design contemporâneo, iluminação em múltiplas camadas, cortineiros motorizados e acabamento premium",base
603,Casa,Forro de gesso,140.0,3Q+2B,Popular,"Forro áreas sociais: gesso acartonado em sala/cozinha, iluminação embutida, sancas e tabicas",expandido
604,Casa,Forro de gesso,140.0,3Q+2B,Médio,"Forro áreas sociais: gesso acartonado em sala/cozinha, iluminação embutida, sancas e tabicas",expandido
605,Casa,Forro de gesso,100.0,3Q+2B,Popular,"Forro áreas sociais: gesso acartonado em sala/cozinha, iluminação embutida, sancas e tabicas",expandido
606,Casa,Forro de gesso,100.0,3Q+2B,Médio,"Forro áreas sociais: gesso acartonado em sala/cozinha, iluminação embutida, sancas e tabicas",base
607,Casa,Forro de gesso,70.0,3Q+2B,Popular,"Forro áreas sociais: gesso acartonado em sala/cozinha, iluminação embutida, sancas e tabicas",expandido
608,Casa,Forro de gesso,70.0,3Q+2B,Médio,"Forro áreas sociais: gesso acartonado em sala/cozinha, iluminação embutida, sancas e tabicas",expandido
609,Casa,Forro de gesso,200,4Q+3B,Médio,"Forro integral casa: gesso em todos os ambientes, iluminação projetada, nichos em gesso e acabamento perfeito",expandido
610,Casa,Forro de gesso,200,4Q+3B,Luxo,"Forro integral casa: gesso em todos os ambientes, iluminação projetada, nichos em gesso e acabamento perfeito",expandido
611,Casa,Forro de gesso,105.0,4Q+3B,Médio,"Forro integral casa: gesso em todos os ambientes, iluminação projetada, nichos em gesso e acabamento perfeito",expandido
612,Casa,Forro de gesso,105.0,4Q+3B,Luxo,"Forro integral casa: gesso em todos os ambientes, iluminação projetada, nichos em gesso e acabamento perfeito",expandido
613,Casa,Forro de gesso,150.0,4Q+3B,Médio,"Forro integral casa: gesso em todos os ambientes, iluminação projetada, nichos em gesso e acabamento perfeito",expandido
614,Casa,Forro de gesso,150.0,4Q+3B,Luxo,"Forro integral casa: gesso em todos os ambientes, iluminação projetada, nichos em gesso e acabamento perfeito",base
615,Apto,Iluminação,50.0,2Q+1B,Popular,"Troca de luminárias: substituição por LED, revisão de pontos e revisão de circuitos de iluminação",base
616,Apto,Iluminação,35.0,2Q+1B,Popular,"Troca de luminárias: substituição por LED, revisão de pontos e revisão de circuitos de iluminação",expandido
617,Apto,Iluminação,70.0,2Q+1B,Popular,"Troca de luminárias: substituição por LED, revisão de pontos e revisão de circuitos de iluminação",expandido
618,Apto,Iluminação,65.0,3Q+2B,Popular,"Projeto de iluminação: LED embutido, trilhos e spots, setorização por ambientes, dimmers e cenas básicas",expandido
619,Apto,Iluminação,65.0,3Q+2B,Médio,"Projeto de iluminação: LED embutido, trilhos e spots, setorização por ambientes, dimmers e cenas básicas",base
620,Apto,Iluminação,91.0,3Q+2B,Popular,"Projeto de iluminação: LED embutido, trilhos e spots, setorização por ambientes, dimmers e cenas básicas",expandido
621,Apto,Iluminação,91.0,3Q+2B,Médio,"Projeto de iluminação: LED embutido, trilhos e spots, setorização por ambientes, dimmers e cenas básicas",expandido
622,Apto,Iluminação,46.0,3Q+2B,Popular,"Projeto de iluminação: LED embutido, trilhos e spots, setorização por ambientes, dimmers e cenas básicas",expandido
623,Apto,Iluminação,46.0,3Q+2B,Médio,"Projeto de iluminação: LED embutido, trilhos e spots, setorização por ambientes, dimmers e cenas básicas",expandido
624,Apto,Automação,42.0,3Q+2B,Médio,"Automação básica: interruptores inteligentes, controle de iluminação por app, persianas motorizadas e integração com assistente de voz",expandido
625,Apto,Automação,42.0,3Q+2B,Luxo,"Automação básica: interruptores inteligentes, controle de iluminação por app, persianas motorizadas e integração com assistente de voz",expandido
626,Apto,Automação,60.0,3Q+2B,Médio,"Automação básica: interruptores inteligentes, controle de iluminação por app, persianas motorizadas e integração com assistente de voz",expandido
627,Apto,Automação,60.0,3Q+2B,Luxo,"Automação básica: interruptores inteligentes, controle de iluminação por app, persianas motorizadas e integração com assistente de voz",base
628,Apto,Automação,84.0,3Q+2B,Médio,"Automação básica: interruptores inteligentes, controle de iluminação por app, persianas motorizadas e integração com assistente de voz",expandido
629,Apto,Automação,84.0,3Q+2B,Luxo,"Automação básica: interruptores inteligentes, controle de iluminação por app, persianas motorizadas e integração com assistente de voz",expandido
630,Casa,Automação,120.0,4Q+3B,Médio,"Automação completa: iluminação, cortinas, ar-condicionado, fechadura digital, câmeras, cenas e painel de controle central",expandido
631,Casa,Automação,120.0,4Q+3B,Luxo,"Automação completa: iluminação, cortinas, ar-condicionado, fechadura digital, câmeras, cenas e painel de controle central",base
632,Casa,Automação,84.0,4Q+3B,Médio,"Automação completa: iluminação, cortinas, ar-condicionado, fechadura digital, câmeras, cenas e painel de controle central",expandido
633,Casa,Automação,84.0,4Q+3B,Luxo,"Automação completa: iluminação, cortinas, ar-condicionado, fechadura digital, câmeras, cenas e painel de controle central",expandido
634,Casa,Automação,168.0,4Q+3B,Médio,"Automação completa: iluminação, cortinas, ar-condicionado, fechadura digital, câmeras, cenas e painel de controle central",expandido
635,Casa,Automação,168.0,4Q+3B,Luxo,"Automação completa: iluminação, cortinas, ar-condicionado, fechadura digital, câmeras, cenas e painel de controle central",expandido
636,Apto,Marcenaria cozinha,10.0,2Q+1B,Popular,"Armários de cozinha: modulados em MDP, puxadores simples, acabamento melamínico e instalação básica",base
637,Apto,Marcenaria cozinha,14.0,2Q+1B,Popular,"Armários de cozinha: modulados em MDP, puxadores simples, acabamento melamínico e instalação básica",expandido
